dataset,N,N_indexed,overlay_model,revocation_scope,user_type,frac,seed,p_accessible_after_revocation,score_frontier_expand_return_leakage,drift10_before_after,overlay_selected,effective_view_class_count,memory_ratio_vs_shared
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,different_role_still_authorized,0.5,7,True,0.0,0.002659,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,different_role_still_authorized,0.5,8,True,0.0,0.001504,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,different_role_still_authorized,0.5,9,True,0.0,0.003924,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,ancestor_descendant_still_authorized,0.5,0,True,0.0,0.00328,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,ancestor_descendant_still_authorized,0.5,1,True,0.0,0.003679,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,ancestor_descendant_still_authorized,0.5,2,True,0.0,0.002274,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,ancestor_descendant_still_authorized,0.5,3,True,0.0,0.002903,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,ancestor_descendant_still_authorized,0.5,4,True,0.0,0.003815,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,ancestor_descendant_still_authorized,0.5,5,True,0.0,0.002449,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,ancestor_descendant_still_authorized,0.5,6,True,0.0,0.002508,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,ancestor_descendant_still_authorized,0.5,7,True,0.0,0.001486,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,ancestor_descendant_still_authorized,0.5,8,True,0.0,0.001008,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,role-level,ancestor_descendant_still_authorized,0.5,9,True,0.0,0.003662,own-effective-view,222,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.1,0,False,0.0,0.00348,revoked-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.1,1,False,0.0,0.006994,revoked-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.1,2,False,0.0,0.008967,revoked-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.1,3,False,0.0,0.006047,revoked-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.1,4,False,0.0,0.007278,revoked-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.1,5,False,0.0,0.007137,revoked-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.1,6,False,0.0,0.007402,revoked-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.1,7,False,0.0,0.005916,revoked-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.1,8,False,0.0,0.005345,revoked-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.1,9,False,0.0,0.004915,revoked-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.1,0,True,0.0,0.034044,role-shared-overlay-warning,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.1,1,True,0.0,0.032123,role-shared-overlay-warning,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.1,2,True,0.0,0.030785,role-shared-overlay-warning,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.1,3,True,0.0,0.035308,role-shared-overlay-warning,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.1,4,True,0.0,0.032752,role-shared-overlay-warning,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.1,5,True,0.0,0.029254,role-shared-overlay-warning,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.1,6,True,0.0,0.027042,role-shared-overlay-warning,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.1,7,True,0.0,0.02368,role-shared-overlay-warning,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.1,8,True,0.0,0.028672,role-shared-overlay-warning,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.1,9,True,0.0,0.033579,role-shared-overlay-warning,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.1,0,True,0.0,0.001755,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.1,1,True,0.0,0.00243,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.1,2,True,0.0,0.002324,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.1,3,True,0.0,0.001103,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.1,4,True,0.0,0.000251,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.1,5,True,0.0,0.000542,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.1,6,True,0.0,0.00169,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.1,7,True,0.0,0.001761,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.1,8,True,0.0,0.0,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.1,9,True,0.0,0.002168,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,0,True,0.0,0.001475,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,1,True,0.0,0.003178,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,2,True,0.0,0.002789,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,3,True,0.0,0.001367,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,4,True,0.0,0.001781,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,5,True,0.0,0.003444,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,6,True,0.0,0.001572,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,7,True,0.0,0.002815,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,8,True,0.0,0.001975,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.1,9,True,0.0,0.000993,own-effective-view,62,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.2,0,False,0.0,0.010914,revoked-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.2,1,False,0.0,0.011952,revoked-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.2,2,False,0.0,0.008314,revoked-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.2,3,False,0.0,0.011692,revoked-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.2,4,False,0.0,0.007313,revoked-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.2,5,False,0.0,0.011646,revoked-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.2,6,False,0.0,0.008913,revoked-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.2,7,False,0.0,0.008395,revoked-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.2,8,False,0.0,0.010372,revoked-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.2,9,False,0.0,0.010465,revoked-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.2,0,True,0.0,0.035404,role-shared-overlay-warning,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.2,1,True,0.0,0.033848,role-shared-overlay-warning,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.2,2,True,0.0,0.037436,role-shared-overlay-warning,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.2,3,True,0.0,0.030744,role-shared-overlay-warning,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.2,4,True,0.0,0.036751,role-shared-overlay-warning,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.2,5,True,0.0,0.041341,role-shared-overlay-warning,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.2,6,True,0.0,0.028968,role-shared-overlay-warning,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.2,7,True,0.0,0.030627,role-shared-overlay-warning,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.2,8,True,0.0,0.033853,role-shared-overlay-warning,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.2,9,True,0.0,0.035497,role-shared-overlay-warning,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.2,0,True,0.0,0.000613,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.2,1,True,0.0,0.001459,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.2,2,True,0.0,0.002573,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.2,3,True,0.0,0.001737,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.2,4,True,0.0,0.001289,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.2,5,True,0.0,0.003399,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.2,6,True,0.0,0.002832,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.2,7,True,0.0,0.00327,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.2,8,True,0.0,0.003846,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,different_role_still_authorized,0.2,9,True,0.0,0.002355,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,0,True,0.0,0.00246,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,1,True,0.0,0.001669,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,2,True,0.0,0.000827,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,3,True,0.0,0.001889,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,4,True,0.0,0.003087,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,5,True,0.0,0.002574,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,6,True,0.0,0.000408,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,7,True,0.0,0.002062,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,8,True,0.0,0.005209,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,ancestor_descendant_still_authorized,0.2,9,True,0.0,0.001445,own-effective-view,102,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.3,0,False,0.0,0.007185,revoked-effective-view,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.3,1,False,0.0,0.013143,revoked-effective-view,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.3,2,False,0.0,0.010102,revoked-effective-view,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.3,3,False,0.0,0.01141,revoked-effective-view,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.3,4,False,0.0,0.007125,revoked-effective-view,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.3,5,False,0.0,0.014883,revoked-effective-view,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.3,6,False,0.0,0.008664,revoked-effective-view,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.3,7,False,0.0,0.008386,revoked-effective-view,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.3,8,False,0.0,0.010451,revoked-effective-view,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,revoked_user,0.3,9,False,0.0,0.009513,revoked-effective-view,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.3,0,True,0.0,0.039632,role-shared-overlay-warning,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.3,1,True,0.0,0.039656,role-shared-overlay-warning,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.3,2,True,0.0,0.030013,role-shared-overlay-warning,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.3,3,True,0.0,0.036277,role-shared-overlay-warning,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.3,4,True,0.0,0.037733,role-shared-overlay-warning,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.3,5,True,0.0,0.032246,role-shared-overlay-warning,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.3,6,True,0.0,0.029854,role-shared-overlay-warning,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.3,7,True,0.0,0.041336,role-shared-overlay-warning,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.3,8,True,0.0,0.040652,role-shared-overlay-warning,142,1.0
LegalBench-RAG,1200000,1200000,pure-per-role-overlay,user-level-within-same-role,same_role_still_authorized,0.3,9,True,0.0,0.04162,role-shared-overlay-warning,142,1.0
