dataset,N,N_indexed,query_id,method,step,node_id,node_type,is_revoked,access_predicate_checked,distance_scored,frontier_inserted,node_expanded,result_returned,bypass_edge_used,frontier_size_after_step,candidate_score
SIFT1M,1000000,1000000,13,Lethe,3,authorized_13_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,13,Lethe,4,revoked_bridge_13_4,revoked_bridge,True,True,False,False,False,False,False,24,0.45
SIFT1M,1000000,1000000,13,Lethe,5,revoked_bridge_13_5,revoked_bridge,True,True,False,False,False,False,False,25,0.55
SIFT1M,1000000,1000000,13,Lethe,6,authorized_13_6,authorized,False,False,True,True,True,False,True,26,0.65
SIFT1M,1000000,1000000,13,Lethe,7,authorized_13_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,13,Lethe,8,authorized_13_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,13,Lethe,9,authorized_13_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,13,Lethe,10,authorized_13_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,13,Lethe,11,authorized_13_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,13,Lethe,12,authorized_13_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,14,Tombstone,1,authorized_14_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,14,Tombstone,2,authorized_14_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,14,Tombstone,3,authorized_14_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,14,Tombstone,4,revoked_bridge_14_4,revoked_bridge,True,False,True,True,False,False,False,24,0.45
SIFT1M,1000000,1000000,14,Tombstone,5,revoked_bridge_14_5,revoked_bridge,True,False,True,True,False,False,False,25,0.55
SIFT1M,1000000,1000000,14,Tombstone,6,authorized_14_6,authorized,False,False,True,True,True,False,False,26,0.65
SIFT1M,1000000,1000000,14,Tombstone,7,authorized_14_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,14,Tombstone,8,authorized_14_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,14,Tombstone,9,authorized_14_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,14,Tombstone,10,authorized_14_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,14,Tombstone,11,authorized_14_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,14,Tombstone,12,authorized_14_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,14,Lethe,1,authorized_14_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,14,Lethe,2,authorized_14_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,14,Lethe,3,authorized_14_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,14,Lethe,4,revoked_bridge_14_4,revoked_bridge,True,True,False,False,False,False,False,24,0.45
SIFT1M,1000000,1000000,14,Lethe,5,revoked_bridge_14_5,revoked_bridge,True,True,False,False,False,False,False,25,0.55
SIFT1M,1000000,1000000,14,Lethe,6,authorized_14_6,authorized,False,False,True,True,True,False,True,26,0.65
SIFT1M,1000000,1000000,14,Lethe,7,authorized_14_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,14,Lethe,8,authorized_14_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,14,Lethe,9,authorized_14_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,14,Lethe,10,authorized_14_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,14,Lethe,11,authorized_14_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,14,Lethe,12,authorized_14_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,15,Tombstone,1,authorized_15_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,15,Tombstone,2,authorized_15_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,15,Tombstone,3,authorized_15_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,15,Tombstone,4,revoked_bridge_15_4,revoked_bridge,True,False,True,True,False,False,False,24,0.45
SIFT1M,1000000,1000000,15,Tombstone,5,revoked_bridge_15_5,revoked_bridge,True,False,True,True,False,False,False,25,0.55
SIFT1M,1000000,1000000,15,Tombstone,6,authorized_15_6,authorized,False,False,True,True,True,False,False,26,0.65
SIFT1M,1000000,1000000,15,Tombstone,7,authorized_15_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,15,Tombstone,8,authorized_15_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,15,Tombstone,9,authorized_15_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,15,Tombstone,10,authorized_15_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,15,Tombstone,11,authorized_15_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,15,Tombstone,12,authorized_15_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,15,Lethe,1,authorized_15_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,15,Lethe,2,authorized_15_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,15,Lethe,3,authorized_15_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,15,Lethe,4,revoked_bridge_15_4,revoked_bridge,True,True,False,False,False,False,False,24,0.45
SIFT1M,1000000,1000000,15,Lethe,5,revoked_bridge_15_5,revoked_bridge,True,True,False,False,False,False,False,25,0.55
SIFT1M,1000000,1000000,15,Lethe,6,authorized_15_6,authorized,False,False,True,True,True,False,True,26,0.65
SIFT1M,1000000,1000000,15,Lethe,7,authorized_15_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,15,Lethe,8,authorized_15_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,15,Lethe,9,authorized_15_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,15,Lethe,10,authorized_15_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,15,Lethe,11,authorized_15_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,15,Lethe,12,authorized_15_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,16,Tombstone,1,authorized_16_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,16,Tombstone,2,authorized_16_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,16,Tombstone,3,authorized_16_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,16,Tombstone,4,revoked_bridge_16_4,revoked_bridge,True,False,True,True,False,False,False,24,0.45
SIFT1M,1000000,1000000,16,Tombstone,5,revoked_bridge_16_5,revoked_bridge,True,False,True,True,False,False,False,25,0.55
SIFT1M,1000000,1000000,16,Tombstone,6,authorized_16_6,authorized,False,False,True,True,True,False,False,26,0.65
SIFT1M,1000000,1000000,16,Tombstone,7,authorized_16_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,16,Tombstone,8,authorized_16_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,16,Tombstone,9,authorized_16_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,16,Tombstone,10,authorized_16_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,16,Tombstone,11,authorized_16_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,16,Tombstone,12,authorized_16_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,16,Lethe,1,authorized_16_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,16,Lethe,2,authorized_16_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,16,Lethe,3,authorized_16_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,16,Lethe,4,revoked_bridge_16_4,revoked_bridge,True,True,False,False,False,False,False,24,0.45
SIFT1M,1000000,1000000,16,Lethe,5,revoked_bridge_16_5,revoked_bridge,True,True,False,False,False,False,False,25,0.55
SIFT1M,1000000,1000000,16,Lethe,6,authorized_16_6,authorized,False,False,True,True,True,False,True,26,0.65
SIFT1M,1000000,1000000,16,Lethe,7,authorized_16_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,16,Lethe,8,authorized_16_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,16,Lethe,9,authorized_16_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,16,Lethe,10,authorized_16_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,16,Lethe,11,authorized_16_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,16,Lethe,12,authorized_16_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,17,Tombstone,1,authorized_17_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,17,Tombstone,2,authorized_17_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,17,Tombstone,3,authorized_17_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,17,Tombstone,4,revoked_bridge_17_4,revoked_bridge,True,False,True,True,False,False,False,24,0.45
SIFT1M,1000000,1000000,17,Tombstone,5,revoked_bridge_17_5,revoked_bridge,True,False,True,True,False,False,False,25,0.55
SIFT1M,1000000,1000000,17,Tombstone,6,authorized_17_6,authorized,False,False,True,True,True,False,False,26,0.65
SIFT1M,1000000,1000000,17,Tombstone,7,authorized_17_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,17,Tombstone,8,authorized_17_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,17,Tombstone,9,authorized_17_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,17,Tombstone,10,authorized_17_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,17,Tombstone,11,authorized_17_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,17,Tombstone,12,authorized_17_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,17,Lethe,1,authorized_17_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,17,Lethe,2,authorized_17_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,17,Lethe,3,authorized_17_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,17,Lethe,4,revoked_bridge_17_4,revoked_bridge,True,True,False,False,False,False,False,24,0.45
SIFT1M,1000000,1000000,17,Lethe,5,revoked_bridge_17_5,revoked_bridge,True,True,False,False,False,False,False,25,0.55
SIFT1M,1000000,1000000,17,Lethe,6,authorized_17_6,authorized,False,False,True,True,True,False,True,26,0.65
SIFT1M,1000000,1000000,17,Lethe,7,authorized_17_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,17,Lethe,8,authorized_17_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,17,Lethe,9,authorized_17_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,17,Lethe,10,authorized_17_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,17,Lethe,11,authorized_17_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,17,Lethe,12,authorized_17_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,18,Tombstone,1,authorized_18_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,18,Tombstone,2,authorized_18_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,18,Tombstone,3,authorized_18_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,18,Tombstone,4,revoked_bridge_18_4,revoked_bridge,True,False,True,True,False,False,False,24,0.45
SIFT1M,1000000,1000000,18,Tombstone,5,revoked_bridge_18_5,revoked_bridge,True,False,True,True,False,False,False,25,0.55
SIFT1M,1000000,1000000,18,Tombstone,6,authorized_18_6,authorized,False,False,True,True,True,False,False,26,0.65
SIFT1M,1000000,1000000,18,Tombstone,7,authorized_18_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,18,Tombstone,8,authorized_18_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,18,Tombstone,9,authorized_18_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,18,Tombstone,10,authorized_18_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,18,Tombstone,11,authorized_18_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,18,Tombstone,12,authorized_18_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,18,Lethe,1,authorized_18_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,18,Lethe,2,authorized_18_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,18,Lethe,3,authorized_18_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,18,Lethe,4,revoked_bridge_18_4,revoked_bridge,True,True,False,False,False,False,False,24,0.45
SIFT1M,1000000,1000000,18,Lethe,5,revoked_bridge_18_5,revoked_bridge,True,True,False,False,False,False,False,25,0.55
SIFT1M,1000000,1000000,18,Lethe,6,authorized_18_6,authorized,False,False,True,True,True,False,True,26,0.65
SIFT1M,1000000,1000000,18,Lethe,7,authorized_18_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,18,Lethe,8,authorized_18_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,18,Lethe,9,authorized_18_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,18,Lethe,10,authorized_18_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,18,Lethe,11,authorized_18_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,18,Lethe,12,authorized_18_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,19,Tombstone,1,authorized_19_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,19,Tombstone,2,authorized_19_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,19,Tombstone,3,authorized_19_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,19,Tombstone,4,revoked_bridge_19_4,revoked_bridge,True,False,True,True,False,False,False,24,0.45
SIFT1M,1000000,1000000,19,Tombstone,5,revoked_bridge_19_5,revoked_bridge,True,False,True,True,False,False,False,25,0.55
SIFT1M,1000000,1000000,19,Tombstone,6,authorized_19_6,authorized,False,False,True,True,True,False,False,26,0.65
SIFT1M,1000000,1000000,19,Tombstone,7,authorized_19_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,19,Tombstone,8,authorized_19_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,19,Tombstone,9,authorized_19_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,19,Tombstone,10,authorized_19_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,19,Tombstone,11,authorized_19_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,19,Tombstone,12,authorized_19_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,19,Lethe,1,authorized_19_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,19,Lethe,2,authorized_19_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,19,Lethe,3,authorized_19_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,19,Lethe,4,revoked_bridge_19_4,revoked_bridge,True,True,False,False,False,False,False,24,0.45
SIFT1M,1000000,1000000,19,Lethe,5,revoked_bridge_19_5,revoked_bridge,True,True,False,False,False,False,False,25,0.55
SIFT1M,1000000,1000000,19,Lethe,6,authorized_19_6,authorized,False,False,True,True,True,False,True,26,0.65
SIFT1M,1000000,1000000,19,Lethe,7,authorized_19_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,19,Lethe,8,authorized_19_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,19,Lethe,9,authorized_19_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,19,Lethe,10,authorized_19_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,19,Lethe,11,authorized_19_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,19,Lethe,12,authorized_19_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,20,Tombstone,1,authorized_20_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,20,Tombstone,2,authorized_20_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,20,Tombstone,3,authorized_20_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,20,Tombstone,4,revoked_bridge_20_4,revoked_bridge,True,False,True,True,False,False,False,24,0.45
SIFT1M,1000000,1000000,20,Tombstone,5,revoked_bridge_20_5,revoked_bridge,True,False,True,True,False,False,False,25,0.55
SIFT1M,1000000,1000000,20,Tombstone,6,authorized_20_6,authorized,False,False,True,True,True,False,False,26,0.65
SIFT1M,1000000,1000000,20,Tombstone,7,authorized_20_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,20,Tombstone,8,authorized_20_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,20,Tombstone,9,authorized_20_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,20,Tombstone,10,authorized_20_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,20,Tombstone,11,authorized_20_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,20,Tombstone,12,authorized_20_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,20,Lethe,1,authorized_20_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,20,Lethe,2,authorized_20_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,20,Lethe,3,authorized_20_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,20,Lethe,4,revoked_bridge_20_4,revoked_bridge,True,True,False,False,False,False,False,24,0.45
SIFT1M,1000000,1000000,20,Lethe,5,revoked_bridge_20_5,revoked_bridge,True,True,False,False,False,False,False,25,0.55
SIFT1M,1000000,1000000,20,Lethe,6,authorized_20_6,authorized,False,False,True,True,True,False,True,26,0.65
SIFT1M,1000000,1000000,20,Lethe,7,authorized_20_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,20,Lethe,8,authorized_20_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,20,Lethe,9,authorized_20_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,20,Lethe,10,authorized_20_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,20,Lethe,11,authorized_20_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,20,Lethe,12,authorized_20_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,21,Tombstone,1,authorized_21_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,21,Tombstone,2,authorized_21_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,21,Tombstone,3,authorized_21_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,21,Tombstone,4,revoked_bridge_21_4,revoked_bridge,True,False,True,True,False,False,False,24,0.45
SIFT1M,1000000,1000000,21,Tombstone,5,revoked_bridge_21_5,revoked_bridge,True,False,True,True,False,False,False,25,0.55
SIFT1M,1000000,1000000,21,Tombstone,6,authorized_21_6,authorized,False,False,True,True,True,False,False,26,0.65
SIFT1M,1000000,1000000,21,Tombstone,7,authorized_21_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,21,Tombstone,8,authorized_21_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,21,Tombstone,9,authorized_21_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,21,Tombstone,10,authorized_21_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,21,Tombstone,11,authorized_21_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,21,Tombstone,12,authorized_21_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,21,Lethe,1,authorized_21_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,21,Lethe,2,authorized_21_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,21,Lethe,3,authorized_21_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,21,Lethe,4,revoked_bridge_21_4,revoked_bridge,True,True,False,False,False,False,False,24,0.45
SIFT1M,1000000,1000000,21,Lethe,5,revoked_bridge_21_5,revoked_bridge,True,True,False,False,False,False,False,25,0.55
SIFT1M,1000000,1000000,21,Lethe,6,authorized_21_6,authorized,False,False,True,True,True,False,True,26,0.65
SIFT1M,1000000,1000000,21,Lethe,7,authorized_21_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,21,Lethe,8,authorized_21_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,21,Lethe,9,authorized_21_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,21,Lethe,10,authorized_21_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,21,Lethe,11,authorized_21_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,21,Lethe,12,authorized_21_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,22,Tombstone,1,authorized_22_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,22,Tombstone,2,authorized_22_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,22,Tombstone,3,authorized_22_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,22,Tombstone,4,revoked_bridge_22_4,revoked_bridge,True,False,True,True,False,False,False,24,0.45
SIFT1M,1000000,1000000,22,Tombstone,5,revoked_bridge_22_5,revoked_bridge,True,False,True,True,False,False,False,25,0.55
SIFT1M,1000000,1000000,22,Tombstone,6,authorized_22_6,authorized,False,False,True,True,True,False,False,26,0.65
SIFT1M,1000000,1000000,22,Tombstone,7,authorized_22_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,22,Tombstone,8,authorized_22_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,22,Tombstone,9,authorized_22_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,22,Tombstone,10,authorized_22_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,22,Tombstone,11,authorized_22_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,22,Tombstone,12,authorized_22_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,22,Lethe,1,authorized_22_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,22,Lethe,2,authorized_22_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,22,Lethe,3,authorized_22_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,22,Lethe,4,revoked_bridge_22_4,revoked_bridge,True,True,False,False,False,False,False,24,0.45
SIFT1M,1000000,1000000,22,Lethe,5,revoked_bridge_22_5,revoked_bridge,True,True,False,False,False,False,False,25,0.55
SIFT1M,1000000,1000000,22,Lethe,6,authorized_22_6,authorized,False,False,True,True,True,False,True,26,0.65
SIFT1M,1000000,1000000,22,Lethe,7,authorized_22_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,22,Lethe,8,authorized_22_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,22,Lethe,9,authorized_22_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,22,Lethe,10,authorized_22_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,22,Lethe,11,authorized_22_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,22,Lethe,12,authorized_22_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,23,Tombstone,1,authorized_23_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,23,Tombstone,2,authorized_23_2,authorized,False,False,True,True,False,False,False,22,0.25
SIFT1M,1000000,1000000,23,Tombstone,3,authorized_23_3,authorized,False,False,True,True,True,False,False,23,0.35
SIFT1M,1000000,1000000,23,Tombstone,4,revoked_bridge_23_4,revoked_bridge,True,False,True,True,False,False,False,24,0.45
SIFT1M,1000000,1000000,23,Tombstone,5,revoked_bridge_23_5,revoked_bridge,True,False,True,True,False,False,False,25,0.55
SIFT1M,1000000,1000000,23,Tombstone,6,authorized_23_6,authorized,False,False,True,True,True,False,False,26,0.65
SIFT1M,1000000,1000000,23,Tombstone,7,authorized_23_7,authorized,False,False,True,True,False,False,False,27,0.75
SIFT1M,1000000,1000000,23,Tombstone,8,authorized_23_8,authorized,False,False,True,True,False,False,False,28,0.85
SIFT1M,1000000,1000000,23,Tombstone,9,authorized_23_9,authorized,False,False,True,True,True,False,False,29,0.95
SIFT1M,1000000,1000000,23,Tombstone,10,authorized_23_10,authorized,False,False,True,True,False,True,False,30,1.05
SIFT1M,1000000,1000000,23,Tombstone,11,authorized_23_11,authorized,False,False,True,True,False,True,False,31,1.15
SIFT1M,1000000,1000000,23,Tombstone,12,authorized_23_12,authorized,False,False,True,True,True,True,False,32,1.25
SIFT1M,1000000,1000000,23,Lethe,1,authorized_23_1,authorized,False,False,True,True,False,False,False,21,0.15
SIFT1M,1000000,1000000,23,Lethe,2,authorized_23_2,authorized,False,False,True,True,False,False,False,22,0.25
